title,imdb_id,tmdb_id,original_title,adult,belongs_to_collection,poster_path,budget,genres,homepage,overview,popularity,production_companies,production_countries,release_date,spoken_languages,status,vote_average,vote_count,movie_id,original_language
Star Trek: Generations,tt0111280,193.0,Star Trek: Generations,False,,/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg,38000000.0,,,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,8.105708,,,1994-11-17,,Released,6.4,461.0,star+trek+generations+1994,en
Star Trek II: The Wrath of Khan,tt0084726,154.0,Star Trek II: The Wrath of Khan,False,,/7VKpj4Xl3hTzgAS3xpVuOyqNnSv.jpg,12000000.0,,,Admiral James T. Kirk is feeling old; the prospect of accompanying his old ship the Enterprise on a two week cadet cruise is not making him feel any younger. But the training cruise becomes a a life or death struggle when Khan escapes from years of exile and captures the power of creation itself.,7.160236,,,1982-06-03,,Released,7.3,688.0,star+trek+ii+the+wrath+of+khan+1982,en
Star Trek: Insurrection,tt0120844,200.0,Star Trek: Insurrection,False,,/sQdiBAMZ8mq9Eb9fQX1Z7HZHUVs.jpg,70000000.0,,,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",9.538877,,,1998-12-10,,Released,6.3,402.0,star+trek+insurrection+1998,en
Star Trek IV: The Voyage Home,tt0092007,168.0,Star Trek IV: The Voyage Home,False,,/62nATuMKuaLhd5VHKumHOrJnCZa.jpg,24000000.0,,,"Fugitives of the Federation for their daring rescue of Spock from the doomed Genesis Planet, Admiral Kirk (William Shatner) and his crew begin their journey home to face justice for their actions. But as they near Earth, they find it at the mercy of a mysterious alien presence whose signals are slowly destroying the planet. In a desperate attempt to answer the call of the probe, Kirk and his crew race back to the late twentieth century. However they soon find the world they once knew to be more alien than anything they've encountered in the far reaches of the galaxy!",12.596956,,,1986-11-25,,Released,6.9,490.0,star+trek+iv+the+voyage+home+1986,en
Star Trek: Nemesis,tt0253754,201.0,Star Trek: Nemesis,False,,/n4TpLWPi062AofIq4kwmaPNBSvA.jpg,60000000.0,,,"En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself.",11.367801,,,2002-12-13,,Released,6.1,488.0,star+trek+nemesis+2002,en
Star Trek: The Motion Picture,tt0079945,152.0,Star Trek: The Motion Picture,False,,/ys5Sgpc27mVo3H5zYLPV9LWDq5.jpg,35000000.0,,,"When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",8.277765,,,1979-12-06,,Released,6.2,541.0,star+trek+the+motion+picture+1979,en
Star Trek VI: The Undiscovered Country,tt0102975,174.0,Star Trek VI: The Undiscovered Country,False,,/5PvIZAOFDe63M1oByFEFDoQobkc.jpg,27000000.0,,,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",5.90057,,,1991-12-05,,Released,6.7,421.0,star+trek+vi+the+undiscovered+country+1991,en
Star Wars: Episode I - The Phantom Menace,tt0120915,1893.0,Star Wars: Episode I - The Phantom Menace,False,,/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg,115000000.0,,http://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",15.649091,,,1999-05-19,,Released,6.4,4526.0,star+wars+episode+i+-+the+phantom+menace+1999,en
Star Wars: Episode II - Attack of the Clones,tt0121765,1894.0,Star Wars: Episode II - Attack of the Clones,False,,/2vcNFtrZXNwIcBgH5e2xXCmVR8t.jpg,120000000.0,,http://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,"Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.",14.072511,,,2002-05-15,,Released,6.4,4074.0,star+wars+episode+ii+-+attack+of+the+clones+2002,en
Star Wars: Episode III - Revenge of the Sith,tt0121766,1895.0,Star Wars: Episode III - Revenge of the Sith,False,,/tgr5Pdy7ehZYBqBkN2K7Q02xgOb.jpg,113000000.0,,http://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.",13.165421,,,2005-05-17,,Released,7.1,4200.0,star+wars+episode+iii+-+revenge+of+the+sith+2005,en
Stargate: Continuum,tt0929629,12914.0,Stargate: Continuum,False,,/tk1jYOK6DRvBHAoHCueUVL3RSEe.jpg,7000000.0,,,Ba'al travels back in time and prevents the Stargate program from being started. SG-1 must somehow restore history.,7.627484,,,2008-07-29,,Released,6.8,151.0,stargate+continuum+2008,en
Stargate SG-1: Children of the Gods - Final Cut,tt1483803,80527.0,Stargate SG-1: Children of the Gods - Final Cut,False,,/s0It0VWkxLyLgIyGCK3y1m8dKFM.jpg,0.0,,,"Remastered, re-cut, re-imagined, remarkable! (keep in mind this is considered by some to be nothing more than censorship, removing the best lines and the only nudity, actually making runtime less, compare the Uncut to Final Cut and make up your own mind). The thrilling pilot episode of television's longest-running sci-fi series. An alien similar to Ra appears out of the Stargate, killing five soldiers and kidnapping another, a year after the original Stargate mission. A new team is assembled, including some old members, and they go in search of the missing soldier in order to find out how Ra could still be alive. Meanwhile, the alien Gou'ald kidnap Sha're and Skaara, implanting them with symbiotes and making them Gou'ald hosts.",3.828454,,,2009-07-21,,Released,6.9,67.0,stargate+sg-1+children+of+the+gods+-+final+cut+2009,en
Stargate: The Ark of Truth,tt0942903,13001.0,Stargate: The Ark of Truth,False,,/nOKvsS77gOFEtmEVUBcqgpmlxIV.jpg,7000000.0,,,"SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies.",9.218164,,,2008-03-11,,Released,6.9,143.0,stargate+the+ark+of+truth+2008,en
Stars & Bars,tt0096166,129628.0,Stars & Bars,False,,/eEURole1aCRHwtucP6fk6rchMH1.jpg,0.0,,,"Henderson Dores (Daniel Day Lewis), a New York based art dealer from England, travels to Georgia to persuade patriarch, Harry Dean Stanton, to sell a Monet previously thought lost.",0.40317,,,1988-03-18,,Released,5.3,2.0,stars++bars+1988,en
Stars,tt0053306,199177.0,Sterne,False,,/zk84D3F5ttd5ArtHogDFnKNMBX9.jpg,0.0,,,"World War II has long provided fodder for European filmmakers and East German director Konrad Wolf is no exception. In this uneven though at times compelling drama, he examines the conflict involved in a forbidden love. While the war is in full swing, a young German solder is assigned to a unit in charge of deporting Jews to the death camps. He falls in love with one of the Jewish women being deported, an impossible situation which he knows has no easy solution, if any. Alternately philosophical and at the end, at least, quite powerful, this film may still be too downbeat for most general audiences.",0.190442,,,1959-03-23,,Released,5.0,3.0,stars+1959,de
State Affairs,tt1282156,36138.0,Une affaire d'état,False,,/u07VXDQSudwX85Wr3rBehHUs7KY.jpg,0.0,,,"A plane explodes above the Gulf of Guinea. An escort girl is murdered in a Parisian park. Thousands of miles separate these two events, and yet Nora Chahyd, believes there's a connection between them, much to his superiors chagrin. As Nora investigates, getting dangerously close to the powers that be, the murders and betrayals accumulate, and signs point to a state affair at the heart of it all.",1.16594,,,2009-11-25,,Released,6.0,7.0,state+affairs+2009,fr
State of Siege,tt0070959,91487.0,État de siège,False,,/bepfvV6HOcwhWCG8daW6WqUC6Xc.jpg,0.0,,,"Like most of Costa-Gavras' political thrillers, the French State of Siege is based on a true story. The incident dramatized herein is the kidnapping of a U.S. official somewhere in Latin America. The director's sympathies clearly lie with the kidnappers, especially since the official (played by Yves Montand), ostensibly an expert in traffic control, has been assigned as special advisor to the government's secret police, training these worthies in the art of the torturing of political prisoners. Uruguay was the country where this story actually took place; though no names are given, there's little doubting the identity of Costa-Gavras' fictional locale. Despite its up-to-date radicalism, State of Siege adheres to time-honored Hollywood formula, with ugly, vulgar bad guys vs. handsome, articulate good guys.",1.852757,,,1972-12-30,,Released,6.7,19.0,state+of+siege+1972,fr
Stations of the Cross,tt3465916,254721.0,Kreuzweg,False,,/7Djs1VBLmOzN3jpMSi5wiMxP0G1.jpg,0.0,,,"Maria finds herself caught between two worlds. At school this 14-year-old girl has all the typical teenage interests, but when she’s at home with her family she follows the teachings of the Society of St. Pius XII and their traditionalist interpretation of Catholicism. Everything that Maria thinks and does must be examined before God. And since the Lord is a strict shepherd, she lives in constant fear of committing some misconduct...",6.580186,,,2014-03-20,,Released,7.2,38.0,stations+of+the+cross+2014,de
Statues Also Die,tt0046365,37927.0,Les statues meurent aussi,False,,/vbo9djk5pmv7tuTls6i6RZ4AajQ.jpg,0.0,,,"Short documentary ordered by the magazine ""Présence Africaine"". From the question ""Why is the african in the Human museum while Greek or Egyptian art are in Le Louvre?"", the two directors expose and criticise the lack of consideration for African art. The film was censored in France for eight years because of its anti-colonial perspective.",0.362516,,,1953-05-01,,Released,7.6,7.0,statues+also+die+1953,fr
Stay as You Are,tt0077373,31214.0,Così come sei,False,,/ceC7R6l5ncOp0A8kEhNzqwofF20.jpg,0.0,,,"A May-December romance. Roué Giulio Marengo, a Roman landscape architect unhappy in his marriage, meets Francesca, a young and beautiful Florentine, and then learns she might be his daughter. He resolves to keep his hands off but can't seem to stay away, and she's eager for a lover who's a father figure.",0.910542,,,1978-09-14,,Released,5.8,9.0,stay+as+you+are+1978,it
Steam of Life,tt1583323,52903.0,Miesten vuoro,False,,/lSFunfO2xjfRJIQTi89L6iK3EL0.jpg,580000.0,,,"Finnish men in sauna, speaking straight from the heart.",0.982331,,,2010-03-26,,Released,6.9,11.0,steam+of+life+2010,fi
Steam: The Turkish Bath,tt0119248,27104.0,Hamam,False,,/7djUV6eFo4Vgl4ODakrUnyqxXh1.jpg,0.0,,,Francesco and Marta run a husband-and-wife design company in Rome. When Francesco's aunt dies in Instanbul he travels there to sort out the hamam turkish steam bath that she left him. He finds a love and warmth in his realtives' Instanbul home that is missing from his life in Italy.,1.74817,,,1997-10-24,,Released,6.4,24.0,steam+the+turkish+bath+1997,it
"Steamboat Bill, Jr.",tt0019421,25768.0,"Steamboat Bill, Jr.",False,,/soiHOVFz0LiuZEbbj7Aom7wDCJ4.jpg,0.0,,,The just out of college effete son of a no-nonsense steamboat captain comes to visit his father whom he's not seen since he was little.,7.518657,,,1928-02-14,,Released,7.9,66.0,steamboat+bill_+jr.+1928,en
Steve Jobs: The Lost Interview,tt2104994,89638.0,Steve Jobs: The Lost Interview,False,,/ikZ0TznwtKEZyV7fNTDR7BPczoU.jpg,0.0,,,"A conversation with Steve Jobs as he was running NeXT, the company he had founded after leaving Apple.",2.033402,,,2012-05-11,,Released,7.4,33.0,steve+jobs+the+lost+interview+2012,en
"Stewart Lee: If You Prefer a Milder Comedian, Please Ask for One",tt1756754,47330.0,"Stewart Lee: If You Prefer a Milder Comedian, Please Ask for One",False,,/1YaglQ8hPoUAqUCSuaeaQ4bnzna.jpg,0.0,,,"TV's Frankie Boyle has declared that no-one over 40 should do stand-up, as the old comedians lose their edge and their anger. Stewart Lee is 42 and Frankie's heartless Scottish words have made him wonder if it's worth carrying on. Undaunted, the furiously baffled comedian tries to win round the legendarily harsh Glasgow audience with a crowd-pleasing Mcintyre-style routine about coffee shops, but is distracted by scores of imaginary pirates; he tries to talk about every day middle aged men's concerns, but is drawn into a forty minute rant against Top Gear and all it stands for; he attempts to find some common ground with happy childhood memories that he and the audience can share, but is instead consumed with loathing and despair as a result of a Magners' Cider advertising campaign.",0.489615,,,2010-10-11,,Released,7.3,6.0,stewart+lee+if+you+prefer+a+milder+comedian_+please+ask+for+one+2010,en
